dt_abertura,dt_aprovacao,dt_resolucao,dt_fechamento,cod_problema,id_solicitante,id_departamento,id_diretoria
2021-12-03 20:27:15,2021-12-05 06:27:15,2022-03-02 06:27:15,2022-03-03 16:27:15,3,297,49,7
2021-05-10 09:48:26,2021-05-12 06:48:26,2021-08-01 06:48:26,2021-08-03 03:48:26,7,1302,47,6
2020-04-14 08:26:28,2020-04-14 14:26:28,2020-06-16 14:26:28,2020-06-16 20:26:28,78,1004,55,2
2021-04-11 10:39:24,2021-04-13 06:39:24,2021-06-17 06:39:24,2021-06-19 02:39:24,78,1863,56,7
2020-03-10 09:54:18,2020-03-12 00:54:18,2020-03-25 00:54:18,2020-03-26 15:54:18,78,446,41,9
2020-06-27 18:41:24,2020-06-29 08:41:24,2020-08-08 08:41:24,2020-08-09 22:41:24,78,1110,48,7
2020-02-05 02:02:03,2020-02-05 03:02:03,2020-05-05 03:02:03,2020-05-05 04:02:03,3,1727,45,9
2021-06-16 22:52:23,2021-06-18 15:52:23,2021-08-31 15:52:23,2021-09-02 08:52:23,78,1507,48,7
2020-06-18 21:20:11,2020-06-19 04:20:11,2020-07-20 04:20:11,2020-07-20 11:20:11,52,348,49,2
2020-09-12 07:33:53,2020-09-12 08:33:53,2020-11-30 08:33:53,2020-11-30 09:33:53,7,628,47,2
2021-01-13 21:44:02,2021-01-14 01:44:02,2021-02-08 01:44:02,2021-02-08 05:44:02,52,771,45,7
2022-03-12 13:38:50,2022-03-14 08:38:50,2022-04-06 08:38:50,2022-04-08 03:38:50,78,393,48,2
2020-09-28 00:05:17,2020-09-28 09:05:17,2020-10-26 09:05:17,2020-10-26 18:05:17,14,439,45,6
2022-05-07 08:42:26,2022-05-07 10:42:26,2022-07-25 10:42:26,2022-07-25 12:42:26,3,957,41,11
2020-09-05 18:17:32,2020-09-06 01:17:32,2020-11-20 01:17:32,2020-11-20 08:17:32,7,1919,49,7
2021-05-29 04:11:20,2021-05-29 07:11:20,2021-06-09 07:11:20,2021-06-09 10:11:20,7,155,48,9
2022-05-19 16:40:55,2022-05-21 11:40:55,2022-06-22 11:40:55,2022-06-24 06:40:55,3,1302,41,9
2021-10-24 08:12:10,2021-10-26 06:12:10,2021-11-08 06:12:10,2021-11-10 04:12:10,45,661,56,11
2021-12-18 18:37:40,2021-12-18 21:37:40,2022-03-09 21:37:40,2022-03-10 00:37:40,45,602,45,11
2020-12-26 04:12:05,2020-12-27 02:12:05,2021-02-20 02:12:05,2021-02-21 00:12:05,7,1045,49,11
2021-09-21 05:15:47,2021-09-22 17:15:47,2021-09-25 17:15:47,2021-09-27 05:15:47,78,1113,48,7
2020-10-13 12:51:39,2020-10-14 21:51:39,2020-11-14 21:51:39,2020-11-16 06:51:39,7,1764,45,7
2020-10-16 13:00:30,2020-10-17 16:00:30,2020-12-19 16:00:30,2020-12-20 19:00:30,78,1455,49,7
2021-11-02 07:08:25,2021-11-03 21:08:25,2021-11-14 21:08:25,2021-11-16 11:08:25,3,243,56,7
2021-09-06 12:22:49,2021-09-07 01:22:49,2021-09-28 01:22:49,2021-09-28 14:22:49,78,822,45,5
2020-02-15 08:22:01,2020-02-16 03:22:01,2020-02-24 03:22:01,2020-02-24 22:22:01,3,1527,47,2
2020-11-02 12:47:18,2020-11-04 07:47:18,2020-12-20 07:47:18,2020-12-22 02:47:18,78,609,41,2
2021-11-29 09:22:17,2021-12-01 02:22:17,2021-12-20 02:22:17,2021-12-21 19:22:17,78,1553,45,2
2021-10-29 06:53:27,2021-10-30 11:53:27,2021-12-01 11:53:27,2021-12-02 16:53:27,7,1167,55,4
2021-08-27 00:50:56,2021-08-27 06:50:56,2021-10-26 06:50:56,2021-10-26 12:50:56,52,1272,48,11
2020-01-07 21:54:35,2020-01-08 03:54:35,2020-02-15 03:54:35,2020-02-15 09:54:35,78,537,56,5
2020-11-29 16:10:46,2020-11-29 18:10:46,2021-02-16 18:10:46,2021-02-16 20:10:46,52,1575,41,4
2020-11-15 16:12:06,2020-11-17 02:12:06,2020-11-30 02:12:06,2020-12-01 12:12:06,14,1911,55,5
2021-03-08 09:26:51,2021-03-08 11:26:51,2021-03-29 11:26:51,2021-03-29 13:26:51,14,1134,41,6
2020-04-07 04:32:45,2020-04-07 14:32:45,2020-04-16 14:32:45,2020-04-17 00:32:45,78,844,55,9
2020-06-07 01:35:29,2020-06-08 23:35:29,2020-08-28 23:35:29,2020-08-30 21:35:29,78,535,47,2
2022-04-14 00:40:24,2022-04-15 15:40:24,2022-06-09 15:40:24,2022-06-11 06:40:24,3,1753,48,11
2020-10-17 10:22:05,2020-10-17 11:22:05,2020-12-07 11:22:05,2020-12-07 12:22:05,52,1823,45,6
2021-07-22 05:45:10,2021-07-22 15:45:10,2021-09-03 15:45:10,2021-09-04 01:45:10,52,251,47,2
2021-05-21 09:35:55,2021-05-22 04:35:55,2021-07-31 04:35:55,2021-07-31 23:35:55,45,1560,45,9
2020-11-02 03:27:42,2020-11-02 20:27:42,2021-01-01 20:27:42,2021-01-02 13:27:42,45,1122,47,11
2021-12-11 18:42:59,2021-12-13 04:42:59,2022-01-11 04:42:59,2022-01-12 14:42:59,14,1784,48,2
2020-06-26 00:32:58,2020-06-27 19:32:58,2020-08-19 19:32:58,2020-08-21 14:32:58,25,1883,41,4
2021-02-11 13:14:37,2021-02-12 00:14:37,2021-04-05 00:14:37,2021-04-05 11:14:37,25,954,47,9
2022-01-30 09:17:08,2022-01-30 11:17:08,2022-03-14 11:17:08,2022-03-14 13:17:08,7,695,45,6
2022-03-30 18:38:31,2022-03-30 22:38:31,2022-05-27 22:38:31,2022-05-28 02:38:31,78,916,45,2
2021-05-01 20:33:08,2021-05-03 20:33:08,2021-05-25 20:33:08,2021-05-27 20:33:08,3,354,47,6
2021-08-26 17:31:19,2021-08-28 04:31:19,2021-10-05 04:31:19,2021-10-06 15:31:19,25,975,56,2
2021-09-01 19:06:05,2021-09-02 16:06:05,2021-11-29 16:06:05,2021-11-30 13:06:05,45,909,55,2
2020-06-26 10:52:50,2020-06-27 12:52:50,2020-09-13 12:52:50,2020-09-14 14:52:50,14,437,49,9
2021-06-24 11:34:15,2021-06-25 13:34:15,2021-09-06 13:34:15,2021-09-07 15:34:15,52,907,45,2
2021-06-30 18:56:57,2021-07-01 10:56:57,2021-08-31 10:56:57,2021-09-01 02:56:57,52,1437,55,2
2021-12-12 06:16:48,2021-12-12 16:16:48,2022-01-11 16:16:48,2022-01-12 02:16:48,7,630,55,6
2020-09-25 00:17:31,2020-09-26 20:17:31,2020-09-27 20:17:31,2020-09-29 16:17:31,78,330,48,2
2021-04-07 01:32:50,2021-04-08 11:32:50,2021-05-05 11:32:50,2021-05-06 21:32:50,3,975,49,2
2020-05-11 15:46:57,2020-05-12 14:46:57,2020-06-01 14:46:57,2020-06-02 13:46:57,3,457,56,7
2020-07-27 01:56:06,2020-07-27 08:56:06,2020-09-25 08:56:06,2020-09-25 15:56:06,3,570,49,2
2021-05-01 12:24:40,2021-05-02 10:24:40,2021-06-23 10:24:40,2021-06-24 08:24:40,3,242,47,4
2020-07-02 02:12:04,2020-07-02 06:12:04,2020-08-03 06:12:04,2020-08-03 10:12:04,78,354,56,2
2021-01-05 14:38:10,2021-01-06 23:38:10,2021-03-25 23:38:10,2021-03-27 08:38:10,45,550,56,7
2021-04-19 09:23:31,2021-04-19 18:23:31,2021-06-14 18:23:31,2021-06-15 03:23:31,45,1652,48,5
2020-06-30 16:10:17,2020-07-01 00:10:17,2020-07-16 00:10:17,2020-07-16 08:10:17,45,1850,49,7
2020-10-11 08:23:40,2020-10-11 21:23:40,2020-10-12 21:23:40,2020-10-13 10:23:40,3,1874,56,11
2021-08-02 21:51:33,2021-08-04 02:51:33,2021-10-30 02:51:33,2021-10-31 07:51:33,78,1553,47,7
2020-08-07 14:13:43,2020-08-08 04:13:43,2020-11-01 04:13:43,2020-11-01 18:13:43,45,1622,55,7
2022-03-04 12:55:54,2022-03-06 08:55:54,2022-03-13 08:55:54,2022-03-15 04:55:54,3,863,55,4
2021-08-26 10:57:38,2021-08-27 20:57:38,2021-10-01 20:57:38,2021-10-03 06:57:38,7,771,48,4
2021-10-11 17:05:03,2021-10-12 01:05:03,2021-11-20 01:05:03,2021-11-20 09:05:03,25,381,48,9
2020-08-02 04:03:56,2020-08-03 14:03:56,2020-08-11 14:03:56,2020-08-13 00:03:56,14,1272,45,4
2022-06-11 22:19:22,2022-06-12 11:19:22,2022-08-14 11:19:22,2022-08-15 00:19:22,25,609,45,2
2021-08-19 01:44:40,2021-08-19 03:44:40,2021-09-05 03:44:40,2021-09-05 05:44:40,45,297,48,7
2021-10-19 04:01:45,2021-10-21 04:01:45,2021-11-04 04:01:45,2021-11-06 04:01:45,7,1552,56,9
2020-10-15 13:24:00,2020-10-16 00:24:00,2020-12-03 00:24:00,2020-12-03 11:24:00,78,1903,48,11
2022-01-26 00:22:51,2022-01-27 21:22:51,2022-04-21 21:22:51,2022-04-23 18:22:51,25,1560,49,4
2022-04-14 18:57:05,2022-04-16 16:57:05,2022-04-25 16:57:05,2022-04-27 14:57:05,3,1333,49,9
2020-09-26 02:39:42,2020-09-26 09:39:42,2020-12-02 09:39:42,2020-12-02 16:39:42,78,508,45,4
2022-05-12 00:38:26,2022-05-13 23:38:26,2022-06-13 23:38:26,2022-06-15 22:38:26,45,770,45,4
2020-09-16 05:11:52,2020-09-16 13:11:52,2020-11-25 13:11:52,2020-11-25 21:11:52,3,1682,49,9
2022-01-30 15:10:41,2022-01-31 10:10:41,2022-03-16 10:10:41,2022-03-17 05:10:41,78,1638,55,6
2021-03-24 16:32:28,2021-03-24 23:32:28,2021-06-05 23:32:28,2021-06-06 06:32:28,45,491,55,5
2020-08-05 22:38:03,2020-08-06 07:38:03,2020-09-07 07:38:03,2020-09-07 16:38:03,7,1427,55,11
2020-10-17 15:32:27,2020-10-18 21:32:27,2021-01-16 21:32:27,2021-01-18 03:32:27,52,511,47,7
2021-05-03 16:23:35,2021-05-03 21:23:35,2021-07-17 21:23:35,2021-07-18 02:23:35,78,298,48,2
2021-12-01 14:32:06,2021-12-01 17:32:06,2021-12-26 17:32:06,2021-12-26 20:32:06,14,1615,45,7
2020-03-24 06:46:22,2020-03-26 02:46:22,2020-04-28 02:46:22,2020-04-29 22:46:22,78,381,41,9
2021-07-11 17:57:02,2021-07-11 22:57:02,2021-09-08 22:57:02,2021-09-09 03:57:02,14,1181,45,9
2020-01-15 21:17:48,2020-01-17 05:17:48,2020-04-07 05:17:48,2020-04-08 13:17:48,78,1465,49,2
2022-01-22 19:31:49,2022-01-24 04:31:49,2022-03-12 04:31:49,2022-03-13 13:31:49,78,849,56,6
2020-07-31 02:23:00,2020-07-31 04:23:00,2020-08-04 04:23:00,2020-08-04 06:23:00,78,1960,45,6
2020-10-30 02:55:03,2020-10-30 10:55:03,2021-01-25 10:55:03,2021-01-25 18:55:03,7,987,45,9
2021-08-19 10:28:35,2021-08-20 15:28:35,2021-09-05 15:28:35,2021-09-06 20:28:35,3,1122,47,11
2022-05-22 09:17:51,2022-05-23 14:17:51,2022-08-07 14:17:51,2022-08-08 19:17:51,78,824,49,2
2022-02-24 04:05:43,2022-02-25 02:05:43,2022-05-07 02:05:43,2022-05-08 00:05:43,7,1486,45,6
2022-02-07 21:48:49,2022-02-09 09:48:49,2022-02-14 09:48:49,2022-02-15 21:48:49,7,309,56,2
2021-09-27 13:38:03,2021-09-27 20:38:03,2021-12-16 20:38:03,2021-12-17 03:38:03,14,957,49,5
2022-02-02 20:52:11,2022-02-04 09:52:11,2022-02-08 09:52:11,2022-02-09 22:52:11,25,574,49,2
2021-10-07 15:49:33,2021-10-09 07:49:33,2021-12-29 07:49:33,2021-12-30 23:49:33,52,789,48,4
2021-11-20 11:59:33,2021-11-21 08:59:33,2022-02-04 08:59:33,2022-02-05 05:59:33,7,1971,48,7
2022-01-29 04:02:19,2022-01-29 10:02:19,2022-03-03 10:02:19,2022-03-03 16:02:19,52,1995,47,4
2020-09-16 19:39:44,2020-09-17 20:39:44,2020-10-21 20:39:44,2020-10-22 21:39:44,78,2000,55,7
2020-05-08 10:11:04,2020-05-10 03:11:04,2020-05-15 03:11:04,2020-05-16 20:11:04,78,243,47,6
2022-05-28 07:33:29,2022-05-30 04:33:29,2022-06-10 04:33:29,2022-06-12 01:33:29,3,610,55,6
2020-02-17 22:34:14,2020-02-19 07:34:14,2020-05-01 07:34:14,2020-05-02 16:34:14,3,256,56,2
2020-12-08 13:56:10,2020-12-09 13:56:10,2020-12-10 13:56:10,2020-12-11 13:56:10,7,1483,56,11
2021-03-29 17:54:05,2021-03-31 15:54:05,2021-05-23 15:54:05,2021-05-25 13:54:05,3,975,41,7
2020-02-20 18:57:41,2020-02-20 21:57:41,2020-03-05 21:57:41,2020-03-06 00:57:41,7,814,55,9
2021-03-02 23:15:35,2021-03-04 20:15:35,2021-04-12 20:15:35,2021-04-14 17:15:35,14,175,47,2
2020-12-15 06:46:13,2020-12-17 04:46:13,2021-02-26 04:46:13,2021-02-28 02:46:13,52,1359,47,9
2022-04-15 03:30:08,2022-04-17 01:30:08,2022-07-02 01:30:08,2022-07-03 23:30:08,14,612,56,5
2021-03-24 10:24:34,2021-03-24 19:24:34,2021-05-29 19:24:34,2021-05-30 04:24:34,7,309,48,6
2020-09-18 07:17:07,2020-09-19 22:17:07,2020-12-06 22:17:07,2020-12-08 13:17:07,7,661,47,5
2021-12-11 10:10:38,2021-12-13 03:10:38,2022-01-17 03:10:38,2022-01-18 20:10:38,7,1460,56,9
2022-05-28 16:58:40,2022-05-28 18:58:40,2022-08-25 18:58:40,2022-08-25 20:58:40,3,389,55,5
2022-02-08 10:37:12,2022-02-08 21:37:12,2022-03-21 21:37:12,2022-03-22 08:37:12,14,1486,47,7
2022-05-03 23:16:40,2022-05-04 02:16:40,2022-06-03 02:16:40,2022-06-03 05:16:40,3,514,47,11
2022-03-04 12:13:39,2022-03-06 01:13:39,2022-03-11 01:13:39,2022-03-12 14:13:39,25,339,49,11
2020-06-24 20:48:43,2020-06-24 21:48:43,2020-09-19 21:48:43,2020-09-19 22:48:43,14,511,47,5
2022-06-08 16:19:40,2022-06-09 06:19:40,2022-08-24 06:19:40,2022-08-24 20:19:40,3,1665,55,6
2020-06-26 09:55:58,2020-06-27 22:55:58,2020-08-27 22:55:58,2020-08-29 11:55:58,25,1376,45,7
2021-02-20 03:37:21,2021-02-21 07:37:21,2021-03-26 07:37:21,2021-03-27 11:37:21,25,1932,55,7
2022-04-23 16:27:58,2022-04-25 13:27:58,2022-06-09 13:27:58,2022-06-11 10:27:58,3,1947,55,11
2021-07-23 21:35:54,2021-07-25 00:35:54,2021-08-23 00:35:54,2021-08-24 03:35:54,3,397,41,6
2022-04-22 00:50:31,2022-04-23 16:50:31,2022-04-28 16:50:31,2022-04-30 08:50:31,7,662,55,9
2020-03-05 15:21:10,2020-03-06 06:21:10,2020-03-16 06:21:10,2020-03-16 21:21:10,45,1707,49,9
2021-11-16 15:20:20,2021-11-18 01:20:20,2021-11-22 01:20:20,2021-11-23 11:20:20,14,950,47,7
2022-04-28 17:31:36,2022-04-29 18:31:36,2022-05-17 18:31:36,2022-05-18 19:31:36,78,1924,48,7
2020-12-05 11:50:02,2020-12-06 23:50:02,2021-01-14 23:50:02,2021-01-16 11:50:02,78,1566,56,5
2021-10-22 10:54:57,2021-10-23 15:54:57,2021-12-19 15:54:57,2021-12-20 20:54:57,78,1318,48,4
2020-06-08 02:21:42,2020-06-08 23:21:42,2020-08-17 23:21:42,2020-08-18 20:21:42,14,1063,45,2
2021-01-19 12:38:53,2021-01-21 03:38:53,2021-02-17 03:38:53,2021-02-18 18:38:53,7,609,48,6
2021-04-07 11:23:37,2021-04-08 07:23:37,2021-05-03 07:23:37,2021-05-04 03:23:37,3,863,55,2
2020-02-20 01:38:11,2020-02-21 19:38:11,2020-03-17 19:38:11,2020-03-19 13:38:11,14,267,41,9
2021-11-29 15:14:14,2021-11-29 18:14:14,2022-02-18 18:14:14,2022-02-18 21:14:14,45,1046,56,11
2021-02-12 06:27:43,2021-02-13 12:27:43,2021-02-26 12:27:43,2021-02-27 18:27:43,45,1490,45,4
2021-06-25 11:53:30,2021-06-25 12:53:30,2021-06-27 12:53:30,2021-06-27 13:53:30,78,267,55,4
2020-05-15 02:57:42,2020-05-15 17:57:42,2020-07-12 17:57:42,2020-07-13 08:57:42,7,1873,48,4
2021-11-13 01:42:45,2021-11-14 07:42:45,2022-01-10 07:42:45,2022-01-11 13:42:45,14,1621,47,11
2020-07-01 08:28:06,2020-07-03 05:28:06,2020-07-23 05:28:06,2020-07-25 02:28:06,45,1570,48,9
2021-01-03 01:59:22,2021-01-03 18:59:22,2021-01-30 18:59:22,2021-01-31 11:59:22,78,1283,47,9
2020-11-22 00:49:31,2020-11-24 00:49:31,2021-01-15 00:49:31,2021-01-17 00:49:31,52,854,55,4
2021-06-28 16:27:55,2021-06-28 19:27:55,2021-08-03 19:27:55,2021-08-03 22:27:55,52,1181,48,6
2021-10-27 03:13:31,2021-10-28 15:13:31,2022-01-21 15:13:31,2022-01-23 03:13:31,25,975,45,6
2020-09-14 20:14:36,2020-09-15 06:14:36,2020-10-10 06:14:36,2020-10-10 16:14:36,45,187,48,4
2020-08-04 07:03:21,2020-08-04 08:03:21,2020-10-04 08:03:21,2020-10-04 09:03:21,25,1560,47,7
2020-11-16 23:20:21,2020-11-18 05:20:21,2021-01-27 05:20:21,2021-01-28 11:20:21,3,1330,41,2
2020-11-17 11:23:02,2020-11-17 22:23:02,2020-12-11 22:23:02,2020-12-12 09:23:02,3,1246,47,2
2020-04-02 05:01:14,2020-04-03 01:01:14,2020-05-13 01:01:14,2020-05-13 21:01:14,3,1341,56,6
2022-06-04 13:54:44,2022-06-06 11:54:44,2022-06-16 11:54:44,2022-06-18 09:54:44,25,1731,41,2
2021-06-28 23:20:57,2021-06-30 01:20:57,2021-07-13 01:20:57,2021-07-14 03:20:57,25,1063,56,9
2022-04-06 20:52:00,2022-04-08 08:52:00,2022-05-20 08:52:00,2022-05-21 20:52:00,7,164,56,11
2021-03-12 15:36:33,2021-03-12 20:36:33,2021-04-27 20:36:33,2021-04-28 01:36:33,14,1748,49,9
2022-04-16 22:44:51,2022-04-17 10:44:51,2022-05-24 10:44:51,2022-05-24 22:44:51,45,1493,45,7
2020-09-18 13:33:48,2020-09-18 15:33:48,2020-10-15 15:33:48,2020-10-15 17:33:48,78,1677,56,2
2021-05-17 18:40:53,2021-05-19 05:40:53,2021-08-11 05:40:53,2021-08-12 16:40:53,3,1237,55,4
2021-03-30 14:12:45,2021-03-31 00:12:45,2021-06-01 00:12:45,2021-06-01 10:12:45,7,709,47,6
2021-03-25 11:07:31,2021-03-26 08:07:31,2021-04-05 08:07:31,2021-04-06 05:07:31,7,1897,45,4
2022-06-08 17:07:49,2022-06-09 05:07:49,2022-08-30 05:07:49,2022-08-30 17:07:49,14,1823,45,2
2021-02-19 07:16:19,2021-02-20 13:16:19,2021-04-29 13:16:19,2021-04-30 19:16:19,52,104,55,6
2022-03-10 02:46:51,2022-03-10 17:46:51,2022-05-12 17:46:51,2022-05-13 08:46:51,14,1383,56,7
2020-05-27 22:15:06,2020-05-29 22:15:06,2020-08-10 22:15:06,2020-08-12 22:15:06,52,656,45,7
2020-07-29 15:07:15,2020-07-29 20:07:15,2020-08-13 20:07:15,2020-08-14 01:07:15,14,692,41,6
2021-10-01 09:25:10,2021-10-02 17:25:10,2021-12-26 17:25:10,2021-12-28 01:25:10,52,987,45,9
2020-04-02 02:20:17,2020-04-03 00:20:17,2020-05-30 00:20:17,2020-05-30 22:20:17,7,1121,41,4
2021-03-06 19:22:15,2021-03-08 12:22:15,2021-05-09 12:22:15,2021-05-11 05:22:15,52,1279,49,5
2020-07-16 02:44:02,2020-07-16 09:44:02,2020-09-29 09:44:02,2020-09-29 16:44:02,78,612,47,7
2020-07-25 03:04:26,2020-07-26 20:04:26,2020-08-27 20:04:26,2020-08-29 13:04:26,52,197,47,2
2021-01-22 20:38:33,2021-01-22 23:38:33,2021-02-05 23:38:33,2021-02-06 02:38:33,78,297,48,2
2020-08-15 04:21:03,2020-08-16 19:21:03,2020-08-30 19:21:03,2020-09-01 10:21:03,78,694,49,7
2021-05-15 08:38:09,2021-05-15 11:38:09,2021-05-18 11:38:09,2021-05-18 14:38:09,78,1004,47,6
2021-01-19 13:30:35,2021-01-20 19:30:35,2021-02-25 19:30:35,2021-02-27 01:30:35,25,1861,41,9
2021-09-02 00:56:43,2021-09-03 05:56:43,2021-10-19 05:56:43,2021-10-20 10:56:43,52,987,41,4
2022-01-30 08:20:39,2022-02-01 02:20:39,2022-04-30 02:20:39,2022-05-01 20:20:39,45,558,55,6
2020-08-08 20:32:34,2020-08-08 22:32:34,2020-11-02 22:32:34,2020-11-03 00:32:34,7,1911,48,4
2021-02-21 10:30:06,2021-02-22 03:30:06,2021-02-26 03:30:06,2021-02-26 20:30:06,25,879,49,9
2021-10-05 11:25:51,2021-10-07 07:25:51,2021-10-25 07:25:51,2021-10-27 03:25:51,45,1682,45,5
2021-08-05 19:26:18,2021-08-06 06:26:18,2021-08-30 06:26:18,2021-08-30 17:26:18,3,518,49,11
2021-12-03 03:28:23,2021-12-03 06:28:23,2022-02-14 06:28:23,2022-02-14 09:28:23,7,138,56,7
2020-04-27 07:27:03,2020-04-28 12:27:03,2020-05-16 12:27:03,2020-05-17 17:27:03,25,543,47,9
2020-05-24 14:49:31,2020-05-26 01:49:31,2020-07-17 01:49:31,2020-07-18 12:49:31,78,439,47,5
2021-09-17 19:21:56,2021-09-18 20:21:56,2021-10-08 20:21:56,2021-10-09 21:21:56,3,883,49,6
2022-03-11 23:27:49,2022-03-12 19:27:49,2022-03-27 19:27:49,2022-03-28 15:27:49,14,606,55,9
2021-03-08 05:00:20,2021-03-08 12:00:20,2021-05-15 12:00:20,2021-05-15 19:00:20,14,461,56,6
2021-07-27 07:58:15,2021-07-27 23:58:15,2021-09-25 23:58:15,2021-09-26 15:58:15,52,662,49,6
2021-12-07 08:16:57,2021-12-07 17:16:57,2021-12-16 17:16:57,2021-12-17 02:16:57,7,846,48,2
2022-01-28 03:37:02,2022-01-28 09:37:02,2022-02-04 09:37:02,2022-02-04 15:37:02,14,393,56,4
2021-05-23 10:13:44,2021-05-25 06:13:44,2021-07-22 06:13:44,2021-07-24 02:13:44,45,951,41,11
2020-01-04 20:12:12,2020-01-05 18:12:12,2020-03-03 18:12:12,2020-03-04 16:12:12,3,789,55,7
2020-05-24 16:34:22,2020-05-25 07:34:22,2020-06-22 07:34:22,2020-06-22 22:34:22,25,558,48,6
2021-12-13 04:13:38,2021-12-13 05:13:38,2022-01-12 05:13:38,2022-01-12 06:13:38,45,1262,41,9
2021-07-10 11:30:41,2021-07-11 10:30:41,2021-07-12 10:30:41,2021-07-13 09:30:41,45,1225,55,6
2020-04-08 09:08:21,2020-04-10 08:08:21,2020-05-30 08:08:21,2020-06-01 07:08:21,3,1983,56,11
2022-04-10 04:47:18,2022-04-10 09:47:18,2022-06-28 09:47:18,2022-06-28 14:47:18,45,143,55,9
2021-09-09 19:55:21,2021-09-11 08:55:21,2021-09-15 08:55:21,2021-09-16 21:55:21,3,630,41,6
2020-12-04 09:17:19,2020-12-06 04:17:19,2020-12-12 04:17:19,2020-12-13 23:17:19,52,331,45,11
2021-10-29 10:15:21,2021-10-30 02:15:21,2021-12-08 02:15:21,2021-12-08 18:15:21,14,1849,47,11
2020-11-25 02:23:43,2020-11-25 04:23:43,2021-02-07 04:23:43,2021-02-07 06:23:43,52,1670,47,11
2022-02-07 12:18:37,2022-02-09 09:18:37,2022-02-15 09:18:37,2022-02-17 06:18:37,14,1992,41,9
2021-02-21 03:46:45,2021-02-22 20:46:45,2021-03-16 20:46:45,2021-03-18 13:46:45,3,1025,55,4
2021-05-16 13:17:07,2021-05-17 10:17:07,2021-05-21 10:17:07,2021-05-22 07:17:07,25,1279,47,6
2021-03-16 13:06:59,2021-03-17 20:06:59,2021-05-08 20:06:59,2021-05-10 03:06:59,52,269,55,4
2021-06-08 16:25:30,2021-06-08 17:25:30,2021-07-30 17:25:30,2021-07-30 18:25:30,3,1682,41,4
2022-04-30 05:12:57,2022-05-01 09:12:57,2022-06-12 09:12:57,2022-06-13 13:12:57,14,839,55,11
2020-07-21 20:54:24,2020-07-22 12:54:24,2020-09-17 12:54:24,2020-09-18 04:54:24,52,446,55,9
2022-05-29 11:18:28,2022-05-31 01:18:28,2022-07-29 01:18:28,2022-07-30 15:18:28,7,1945,56,11
2022-01-23 22:42:31,2022-01-24 21:42:31,2022-01-28 21:42:31,2022-01-29 20:42:31,14,1804,56,6
2021-06-17 23:32:31,2021-06-18 23:32:31,2021-06-21 23:32:31,2021-06-22 23:32:31,78,1615,49,6
2020-03-16 04:49:42,2020-03-16 17:49:42,2020-05-29 17:49:42,2020-05-30 06:49:42,25,133,47,2
2020-03-12 08:52:36,2020-03-12 23:52:36,2020-03-25 23:52:36,2020-03-26 14:52:36,7,138,55,7
2020-06-03 16:24:56,2020-06-03 21:24:56,2020-06-17 21:24:56,2020-06-18 02:24:56,52,1132,45,2
2021-12-14 22:27:01,2021-12-15 00:27:01,2022-01-17 00:27:01,2022-01-17 02:27:01,78,694,55,9
2020-01-26 07:00:47,2020-01-27 06:00:47,2020-03-16 06:00:47,2020-03-17 05:00:47,78,256,48,11
2020-07-11 23:53:52,2020-07-13 09:53:52,2020-08-16 09:53:52,2020-08-17 19:53:52,52,704,56,11
2020-09-02 10:03:09,2020-09-03 16:03:09,2020-10-01 16:03:09,2020-10-02 22:03:09,45,711,47,7
2021-11-16 12:19:58,2021-11-17 15:19:58,2022-01-10 15:19:58,2022-01-11 18:19:58,45,725,47,6
2021-12-10 04:13:48,2021-12-11 02:13:48,2022-01-25 02:13:48,2022-01-26 00:13:48,52,1874,48,9
2020-01-02 01:12:02,2020-01-02 05:12:02,2020-03-15 05:12:02,2020-03-15 09:12:02,14,331,47,6
2021-10-26 13:30:51,2021-10-27 23:30:51,2021-12-10 23:30:51,2021-12-12 09:30:51,7,635,41,7
2020-11-10 06:58:10,2020-11-11 13:58:10,2020-12-24 13:58:10,2020-12-25 20:58:10,45,656,47,4
2020-07-23 22:04:35,2020-07-25 02:04:35,2020-08-11 02:04:35,2020-08-12 06:04:35,78,1509,55,4
2021-04-13 22:21:43,2021-04-14 21:21:43,2021-07-09 21:21:43,2021-07-10 20:21:43,7,308,45,9
2020-09-03 23:06:34,2020-09-04 12:06:34,2020-10-17 12:06:34,2020-10-18 01:06:34,3,760,49,5
2021-03-01 16:11:10,2021-03-03 11:11:10,2021-04-06 11:11:10,2021-04-08 06:11:10,52,628,55,7
2020-05-24 23:58:01,2020-05-26 08:58:01,2020-08-03 08:58:01,2020-08-04 17:58:01,52,1004,47,7
2021-07-13 22:00:19,2021-07-15 11:00:19,2021-07-30 11:00:19,2021-08-01 00:00:19,14,856,49,6
2021-01-23 23:11:21,2021-01-24 05:11:21,2021-04-12 05:11:21,2021-04-12 11:11:21,52,916,45,4
2020-05-08 00:51:37,2020-05-08 03:51:37,2020-07-31 03:51:37,2020-07-31 06:51:37,3,1483,55,11
2021-07-31 15:20:26,2021-07-31 19:20:26,2021-10-20 19:20:26,2021-10-20 23:20:26,45,1042,41,2
2020-09-14 03:13:21,2020-09-14 06:13:21,2020-10-09 06:13:21,2020-10-09 09:13:21,3,991,41,7
2020-03-21 10:46:11,2020-03-23 04:46:11,2020-05-05 04:46:11,2020-05-06 22:46:11,45,1067,41,7
2021-09-07 16:41:05,2021-09-08 23:41:05,2021-11-03 23:41:05,2021-11-05 06:41:05,45,1026,56,6
